"45.15.238.0","45.15.238.255","RU","OOO Network of data-centers Selectel"
"45.15.252.0","45.15.252.255","RU","RECONN LLC"
"45.15.253.0","45.15.253.255","RU","Cloud Solutions LLC"
"45.15.254.0","45.15.254.255","RU","Flynet Ltd"
"45.15.255.0","45.15.255.255","RU","RECONN LLC"
"45.66.12.0","45.66.15.255","RU","Perviy TSOD LLC"
"45.66.96.0","45.66.99.255","RU","Get-Net LLC"
"45.66.116.0","45.66.116.255","RU","Greybeard Technology LLC"
"45.66.118.0","45.66.118.255","RU","myLoc managed IT AG"
"45.66.157.0","45.66.159.255","RU","Enzu"
"45.66.168.0","45.66.171.255","RU","FOP Davydov V D"
"45.66.208.0","45.66.208.255","RU","UAB Rakrejus"
"45.66.209.0","45.66.209.255","RU","Sharktech"
"45.66.210.0","45.66.210.255","RU","QuadraNet"
"45.66.211.0","45.66.211.255","RU","Sharktech"
"45.66.251.0","45.66.251.255","RU","Perviy TSOD LLC"
"45.67.24.0","45.67.25.255","RU","Ao ralf Ringer"
"45.67.32.0","45.67.35.255","RU","Perviy TSOD LLC"
"45.67.56.0","45.67.59.255","RU","Beget LLC"
"45.67.192.0","45.67.195.255","RU","ACN LLC"
"45.67.208.0","45.67.211.255","RU","rainbow network limited"
"45.67.212.0","45.67.214.255","RU","Sharktech"
"45.67.230.0","45.67.230.255","RU","PQ HOSTING S.R.L"
"45.67.236.0","45.67.239.255","RU","Eurojay Limited"
"45.80.44.0","45.80.47.255","RU","UpiterTelecom Ltd."
"45.80.64.0","45.80.67.255","RU","Rostelecom"
"45.80.68.0","45.80.71.255","RU","Beget LLC"
"45.80.104.0","45.80.105.255","RU","Global Layer B.V."
"45.80.106.0","45.80.107.255","RU","Sharktech"
"45.80.120.0","45.80.123.255","RU","RECONN LLC"
"45.80.204.0","45.80.207.255","RU","rainbow network limited"
"45.80.210.0","45.80.210.255","RU","Host1Plus"
"45.80.213.0","45.80.215.255","RU","Host1Plus"
"45.80.221.0","45.80.223.255","RU","Clouvider Limited"
"45.80.240.0","45.80.243.255","RU","Comfort XXI Century Ltd."
"45.81.76.0","45.81.79.255","RU","Internet Tekhnologii LLC"
"45.81.136.0","45.81.137.255","RU","Biterika Group LLC"
"45.81.138.0","45.81.138.255","RU","Petersburg Internet Network Hosting"
"45.81.139.0","45.81.139.255","RU","OOO Network of data-centers Selectel"
"45.81.200.0","45.81.203.255","RU","OOO WestCall Ltd."
"45.82.12.0","45.82.12.255","RU","RH & Co. IT Services Ltd"
"45.82.13.0","45.82.13.255","RU","Dgn Teknoloji A.s."
"45.82.153.0","45.82.153.255","RU","IP Oleinichenko Denis"
"45.82.155.0","45.82.155.255","RU","IT-Yaroslavl Ltd."
"45.82.216.0","45.82.216.255","RU","NetUP LLC"
"45.82.217.0","45.82.217.255","RU","A1 Systems Ltd."
"45.82.218.0","45.82.218.255","RU","Procyon Telecom Ltd."
"45.82.219.0","45.82.219.255","RU","LADA-MEDIA Ltd."
"45.82.224.0","45.82.227.255","RU","CryptoCentre LLC"
"45.83.8.0","45.83.11.255","RU","Host-Telecom.com s.r.o."
"45.83.16.0","45.83.19.255","RU","Unicom Group LLC"
"45.83.92.0","45.83.95.255","RU","DomSet OOO"
"45.83.180.0","45.83.183.255","RU","SPDNet Telekomunikasyon Hizmetleri Bilgi Teknoloji"
"45.83.224.0","45.83.227.255","RU","LLC Server v arendy"
"45.84.1.0","45.84.1.255","RU","PQ HOSTING S.R.L"
"45.84.2.0","45.84.3.255","RU","Perviy TSOD LLC"
"45.84.12.0","45.84.15.255","RU","Chuvakov Igor Nikolaevich"
"45.84.68.0","45.84.71.255","RU","SvyazTelecom LLC."
"45.84.84.0","45.84.87.255","RU","Lankey Information Technologies LLC"
"45.84.128.0","45.84.131.255","RU","Mail.Ru LLC"
"45.84.152.0","45.84.153.255","RU","TechnoServ AS OOO"
"45.84.176.0","45.84.177.255","RU","Biterika Group LLC"
"45.84.224.0","45.84.227.255","RU","Beget LLC"
"45.85.24.0","45.85.27.255","RU","Altegro Group LLC"
"45.85.64.0","45.85.64.255","RU","RECONN LLC"
"45.85.65.0","45.85.65.255","RU","IE Gilaskhanov Said Visirpashaevich"
"45.85.66.0","45.85.66.255","RU","OOO Network of data-centers Selectel"
"45.85.67.0","45.85.67.255","RU","RECONN LLC"
"45.85.140.0","45.85.143.255","RU","OOO Post ltd"
"45.86.0.0","45.86.1.255","RU","Biterika Group LLC"
"45.86.2.0","45.86.2.255","RU","Intercom LLC"
"45.86.3.0","45.86.3.255","RU","RECONN LLC"
"45.86.44.0","45.86.47.255","RU","Private Limited Company Lutacom"
"45.86.168.0","45.86.168.255","RU","Dashflo Ltd"
"45.86.169.0","45.86.169.255","RU","NFOrce Entertainment B.V."
"45.86.170.0","45.86.170.255","RU","Janet University Network"
"45.86.180.0","45.86.183.255","RU","Internet-Pro LLC"
"45.86.228.0","45.86.231.255","RU","SPDNet Telekomunikasyon Hizmetleri Bilgi Teknoloji"
"45.87.104.0","45.87.105.255","RU","MnogoByte LLC"
"45.87.106.0","45.87.107.255","RU","Serverio technologijos MB"
"45.87.140.0","45.87.143.255","RU","Teraline Telecom Ltd"
"45.87.144.0","45.87.147.255","RU","OOO Post ltd"
"45.87.216.0","45.87.218.255","RU","Centr Mezhdugorodnoy Svyazi LLC"
"45.87.219.0","45.87.219.255","RU","DDS Service LLC"
"45.87.244.0","45.87.247.255","RU","Anton Mamaev"
"45.87.252.0","45.87.253.255","RU","Biterika Group LLC"
"45.87.255.0","45.87.255.255","RU","OOO Network of data-centers Selectel"
"45.88.52.0","45.88.53.127","RU","Miranda-Media Ltd"
"45.88.54.0","45.88.55.255","RU","Miranda-Media Ltd"
"45.88.80.0","45.88.81.255","RU","Compuweb Communications Services Limited"
"45.88.208.0","45.88.208.255","RU","RECONN LLC"
"45.88.209.0","45.88.209.255","RU","Easynet"
"45.88.210.0","45.88.210.255","RU","DDS Service LLC"
"45.88.211.0","45.88.211.255","RU","RECONN LLC"
"45.88.255.128","45.88.255.255","RU","Comfort XXI Century Ltd."
"45.89.16.0","45.89.19.255","RU","Biterika Group LLC"
"45.89.52.0","45.89.55.255","RU","Perviy TSOD LLC"
"45.89.60.0","45.89.63.255","RU","Perviy TSOD LLC"
"45.89.64.0","45.89.67.255","RU","Ihor Hosting LLC"
"45.89.68.0","45.89.68.255","RU","RECONN LLC"
"45.89.69.0","45.89.69.255","RU","Serv-Tech LLC"
"45.89.70.0","45.89.70.255","RU","Petersburg Internet Network Hosting"
"45.89.71.0","45.89.71.255","RU","RECONN LLC"
"45.89.72.0","45.89.75.255","RU","Ukrainian Internet Names Center LTD"
"45.89.188.0","45.89.188.255","RU","PE Viktor Tyurin"
"45.89.190.0","45.89.190.255","RU","QuadraNet"
"45.89.224.0","45.89.227.255","RU","Cloud technology Limited (Ltd.)"
"45.89.228.0","45.89.230.255","RU","LLC Baxet"
"45.90.32.0","45.90.35.255","RU","Beget LLC"
"45.90.44.0","45.90.44.255","RU","RECONN LLC"
"45.90.47.0","45.90.47.255","RU","RECONN LLC"
"45.90.196.0","45.90.196.255","RU","Biterika Group LLC"
"45.90.216.0","45.90.219.255","RU","NTX Technologies s.r.o."
"45.90.244.0","45.90.247.255","RU","Cloudie Limited"
"45.91.8.0","45.91.8.255","RU","Serv-Tech LLC"
"45.91.52.0","45.91.55.255","RU","Perviy TSOD LLC"
"45.91.66.0","45.91.66.255","RU","Hydra Communications Ltd"
"45.91.67.0","45.91.67.255","RU","NILSAT Ltd."
"45.91.160.0","45.91.160.255","RU","RECONN LLC"
"45.91.162.0","45.91.162.255","RU","Don Online JSC"
"45.91.163.0","45.91.163.255","RU","DDS Service LLC"
"45.91.239.0","45.91.239.255","RU","Petersburg Internet Network Hosting"
"45.91.240.0","45.91.243.255","RU","Channel One Russia Worldwide JSC"
"45.92.172.0","45.92.172.255","RU","OOO Network of data-centers Selectel"
"45.92.173.0","45.92.173.255","RU","Infostroy LLC"
"45.92.174.0","45.92.174.255","RU","Petersburg Internet Network Hosting"
"45.92.175.0","45.92.175.255","RU","Fusion Group"
"45.92.176.0","45.92.179.255","RU","rainbow network limited"
"45.92.208.0","45.92.211.255","RU","Gigabit LLC"
"45.93.4.0","45.93.7.255","RU","Leaseweb Deutschland GmbH"
"45.93.8.0","45.93.11.255","RU","Perviy TSOD LLC"
"45.93.12.0","45.93.15.255","RU","OOO Network of data-centers Selectel"
"45.93.80.0","45.93.80.255","RU","OOO Network of data-centers Selectel"
"45.93.82.0","45.93.82.255","RU","Cellcom Group"
"45.93.132.0","45.93.135.255","RU","Forest Net LTD"
"45.93.156.0","45.93.159.255","RU","KVANT LLC"
"45.93.200.0","45.93.200.255","RU","Instance Group LLC"
"45.93.201.0","45.93.201.255","RU","OOO Network of data-centers Selectel"
"45.93.202.0","45.93.202.255","RU","PE Kataryan Fedor Sergeevich"
"45.93.212.0","45.93.215.255","RU","VAD SRL"
"45.94.20.0","45.94.20.255","RU","OOO Network of data-centers Selectel"
"45.94.21.0","45.94.21.255","RU","Prof-it Group LLC"
"45.94.22.0","45.94.22.255","RU","Federal State Budgetary Institution NATIONAL MEDIC"
"45.94.23.0","45.94.23.255","RU","Petersburg Internet Network Hosting"
"45.94.104.0","45.94.107.255","RU","ISP Drugoy Telecom"
"45.94.116.0","45.94.119.255","RU","Beirel Telecom LLC"
"45.94.120.0","45.94.123.255","RU","rainbow network limited"
"45.94.135.0","45.94.135.255","RU","RCI"
"45.94.140.0","45.94.143.255","RU","Evrokontakt LLC"
"45.94.228.0","45.94.231.255","RU","Internet Tekhnologii LLC"
"45.95.28.0","45.95.28.255","RU","OOO Network of data-centers Selectel"
"45.95.30.0","45.95.30.255","RU","Flynet Ltd"
"45.95.31.0","45.95.31.255","RU","Petersburg Internet Network Hosting"
"45.95.56.0","45.95.57.255","RU","Itglobalcom Rus LLC"
"45.95.136.0","45.95.139.255","RU","Federal State Budget institution All-Russian centr"
"45.95.148.0","45.95.151.255","RU","Internet Tekhnologii LLC"
"45.95.200.0","45.95.201.255","RU","Servers-com"
"45.95.202.0","45.95.203.255","RU","NTX Technologies s.r.o."
"45.95.233.0","45.95.233.255","RU","QuadraNet"
"45.95.234.0","45.95.234.255","RU","Gudaev Maxim Amrakhovich"
"45.95.235.0","45.95.235.85","RU","v-sys.org"
"45.95.235.87","45.95.235.255","RU","v-sys.org"
"45.124.255.0","45.124.255.255","RU","Zenlayer"
"45.128.129.0","45.128.129.255","RU","OOO Network of data-centers Selectel"
"45.128.130.0","45.128.131.255","RU","RECONN LLC"
"45.128.176.0","45.128.179.255","RU","Anton Mamaev"
"45.128.184.0","45.128.187.255","RU","PE Viktor Tyurin"
"45.128.204.0","45.128.204.255","RU","Ddos-guard Ltd"
"45.128.206.0","45.128.207.255","RU","Ddos-guard Ltd"
"45.128.224.0","45.128.227.255","RU","IT-Yaroslavl Ltd."
"45.128.228.0","45.128.231.255","RU","LLC Eximius"
"45.129.2.0","45.129.2.255","RU","LLC Baxet"
"45.129.4.0","45.129.7.255","RU","Internet Tekhnologii LLC"
"45.129.79.0","45.129.79.255","RU","OOO Network of data-centers Selectel"
"45.129.140.0","45.129.143.255","RU","rainbow network limited"
"45.129.170.0","45.129.170.255","RU","Datasite Technology Xk"
"45.129.184.0","45.129.184.255","RU","RH & Co. IT Services Ltd"
"45.129.185.0","45.129.185.255","RU","Greybeard Technology LLC"
"45.129.187.0","45.129.187.255","RU","Web2Objects LLC"
"45.129.200.0","45.129.203.255","RU","Shahaev Gadzhi Abdurahmanovich"
"45.129.204.0","45.129.207.255","RU","Internet Tekhnologii LLC"
"45.129.236.0","45.129.236.255","RU","BitWeb LLC"
"45.129.238.0","45.129.239.255","RU","MFC Zaymer LLC"
"45.130.40.0","45.130.43.255","RU","Beget LLC"
"45.130.68.0","45.130.71.255","RU","Garant-G Ltd."
"45.130.113.0","45.130.114.255","RU","DediPath"
"45.130.144.0","45.130.144.255","RU","OOO Network of data-centers Selectel"
"45.130.145.0","45.130.147.255","RU","LLC Baxet"
"45.130.150.0","45.130.150.255","RU","OOO Network of data-centers Selectel"
"45.130.151.0","45.130.151.255","RU","Vpsville LLC"
"45.130.168.0","45.130.171.255","RU","Perviy TSOD LLC"
"45.130.172.0","45.130.172.255","RU","SvyazResurs-Kuban, LLC"
"45.131.45.0","45.131.45.255","RU","Mbu Ctis Emr"
"45.131.46.0","45.131.46.255","RU","llc NTS"
"45.131.47.0","45.131.47.255","RU","OOO Network of data-centers Selectel"
"45.131.48.0","45.131.51.255","RU","LLC Baxet"
"45.131.56.0","45.131.59.255","RU","Telecom Neyva Ltd."
"45.131.68.0","45.131.71.255","RU","Misaka Network, Inc."
"45.131.96.0","45.131.96.255","RU","Dzinet OOO"
"45.132.16.0","45.132.16.255","RU","Ddos-guard Ltd"
"45.132.17.0","45.132.17.255","RU","RETN Limited"
"45.132.18.0","45.132.19.255","RU","JSC Mediasoft ekspert"
"45.132.20.0","45.132.23.255","RU","Internet Tekhnologii LLC"
"45.132.38.0","45.132.38.255","RU","OOO Network of data-centers Selectel"
"45.132.50.0","45.132.50.255","RU","BitWeb LLC"
"45.132.128.0","45.132.129.255","RU","OOO Network of data-centers Selectel"
"45.132.149.142","45.132.149.142","RU","Orvis 360 S.L."
"45.132.184.0","45.132.184.255","RU","UAB Rakrejus"
"45.132.185.0","45.132.185.255","RU","Sharktech"
"45.132.186.0","45.132.186.255","RU","QuadraNet"
"45.132.187.0","45.132.187.255","RU","Sharktech"
"45.132.192.0","45.132.192.255","RU","Hostspicy Web Solutions Services"
"45.132.204.0","45.132.204.255","RU","GPM RadioLLC"
"45.132.205.0","45.132.205.255","RU","Infoteh LLC"
"45.132.206.0","45.132.206.255","RU","Life-Link LLC"
"45.132.252.0","45.132.255.255","RU","Anton Mamaev"
"45.133.16.0","45.133.19.255","RU","TimeWeb Ltd."
"45.133.28.0","45.133.30.255","RU","Telenor UK Ltd"
"45.133.31.0","45.133.31.255","RU","OOO Network of data-centers Selectel"
"45.133.32.0","45.133.35.255","RU","Internet Tekhnologii LLC"
"45.133.96.0","45.133.96.255","RU","BiT LTD"
"45.133.97.0","45.133.97.255","RU","UBTec JSC"
"45.133.98.0","45.133.98.255","RU","Yug-Telecom-K Ltd."
"45.133.99.0","45.133.99.255","RU","Nexus Ltd."
"45.133.148.0","45.133.151.255","RU","rainbow network limited"
"45.133.217.0","45.133.217.255","RU","BitWeb LLC"
"45.133.218.0","45.133.218.255","RU","Cortel LLC"
"45.133.224.0","45.133.227.255","RU","Internet Tekhnologii LLC"
"45.133.244.0","45.133.244.255","RU","Intronex Setevye Resheniya Ltd."
"45.133.245.0","45.133.245.255","RU","Ihor Hosting LLC"
"45.133.246.0","45.133.246.255","RU","HLL LLC"
"45.134.12.0","45.134.12.255","RU","YISP B.V."
"45.134.13.0","45.134.13.255","RU","Sokolov Dmitry Nikolaevich"
"45.134.15.0","45.134.15.255","RU","Genius Security Ltd"
"45.134.24.0","45.134.26.255","RU","OOO Network of data-centers Selectel"
"45.134.27.0","45.134.27.255","RU","GlavTel ltd"
"45.134.28.0","45.134.31.255","RU","Petersburg Internet Network Hosting"
"45.134.52.0","45.134.55.255","RU","Internet Tekhnologii LLC"
"45.134.60.0","45.134.63.255","RU","LLC Flex"
"45.134.64.0","45.134.67.255","RU","Beirel Telecom LLC"
"45.134.124.0","45.134.127.255","RU","O2 Cloud LLC"
"45.134.156.0","45.134.159.255","RU","Optibit LLC"
"45.134.172.0","45.134.175.255","RU","ColoCrossing"
"45.134.180.0","45.134.183.255","RU","Aleshina Valentina Ivanovna"
"45.134.252.0","45.134.253.255","RU","Aleshina Valentina Ivanovna"
"45.134.254.0","45.134.254.255","RU","RETN Limited"
"45.134.255.0","45.134.255.255","RU","ITL-Bulgaria Ltd."
"45.135.12.0","45.135.15.255","RU","OOO Network of data-centers Selectel"
"45.135.28.0","45.135.31.255","RU","Internet Tekhnologii LLC"
"45.135.32.0","45.135.33.255","RU","Aleshina Valentina Ivanovna"
"45.135.80.0","45.135.83.255","RU","TSI Service JSC"
"45.135.92.0","45.135.95.255","RU","Data-center IMAQLIQ Ltd."
"45.135.128.0","45.135.131.255","RU","LLC Baxet"
"45.135.132.0","45.135.132.255","RU","BitWeb LLC"
"45.135.134.0","45.135.135.255","RU","LLC Baxet"
"45.135.164.0","45.135.164.255","RU","JSC Mediasoft ekspert"
"45.135.165.0","45.135.165.255","RU","RETN Limited"
"45.135.177.0","45.135.177.255","RU","OOO Network of data-centers Selectel"
"45.135.230.0","45.135.230.255","RU","G-Core Labs S.A."
"45.135.232.0","45.135.232.255","RU","OOO Network of data-centers Selectel"
"45.135.233.0","45.135.233.255","RU","RETN Limited"
"45.136.20.0","45.136.23.255","RU","Mail.Ru LLC"
"45.136.70.0","45.136.71.255","RU","Yellow Fiber Networks"
"45.136.100.0","45.136.103.255","RU","Comfortel Ltd."
"45.136.144.0","45.136.144.255","RU","R-line 1 LLC"
"45.136.145.0","45.136.145.255","RU","BusinessInterSoft LLC"
"45.136.146.0","45.136.146.255","RU","NRMUP Elektrosvyazi"
"45.136.147.0","45.136.147.255","RU","ExpoForum-International LLC"
"45.136.204.0","45.136.207.255","RU","Marktel LLC"
"45.136.244.0","45.136.245.255","RU","LLC Baxet"
"45.136.246.0","45.136.247.255","RU","Viva"
"45.136.249.0","45.136.249.255","RU","IE Tatarintsev Igor Vitalevich"
"45.136.250.0","45.136.251.255","RU","Yellow Fiber Networks"
"45.137.53.0","45.137.53.255","RU","Netversor GmbH"
"45.137.104.0","45.137.104.255","RU","JSC Arkhbum"
"45.137.105.0","45.137.105.255","RU","Neapol Group LLC"
"45.137.106.0","45.137.106.255","RU","UAB Rakrejus"
"45.137.107.0","45.137.107.255","RU","TecsGroup Ltd"
"45.137.112.0","45.137.113.255","RU","Tinkoff Bank JSC"
"45.137.152.0","45.137.152.255","RU","RETN Limited"
"45.137.153.0","45.137.153.255","RU","DDS Service LLC"
"45.137.154.0","45.137.154.255","RU","LLC Baxet"
"45.137.189.0","45.137.190.255","RU","BitWeb LLC"
"45.137.252.0","45.137.255.255","RU","MEDLINX Limited Liability Company"
"45.138.5.0","45.138.5.255","RU","Clouvider Limited"
"45.138.7.0","45.138.7.255","RU","OOO Network of data-centers Selectel"
"45.138.72.0","45.138.72.255","RU","IP Ivanov Dmitry Alekseevich"
"45.138.73.0","45.138.73.255","RU","QWARTA LLC"
"45.138.74.0","45.138.74.255","RU","Hostglobal.plus Inc"
"45.138.75.0","45.138.75.255","RU","Cloud Development LLC"
"45.138.100.0","45.138.100.255","RU","UAB Rakrejus"
"45.138.101.0","45.138.101.255","RU","Sharktech"
"45.138.102.0","45.138.102.255","RU","DediPath"
"45.138.103.0","45.138.103.255","RU","Sharktech"
"45.138.144.0","45.138.144.255","RU","OOO Network of data-centers Selectel"
"45.138.146.0","45.138.146.255","RU","MFC Zaymer LLC"
"45.138.147.0","45.138.147.255","RU","OOO Network of data-centers Selectel"
"45.138.157.0","45.138.157.255","RU","PQ HOSTING S.R.L"
"45.138.158.0","45.138.158.255","RU","Cloud Solutions LLC"
"45.138.213.0","45.138.215.255","RU","OOO Network of data-centers Selectel"
"45.139.16.0","45.139.16.255","RU","Mebius JSC"
"45.139.40.0","45.139.40.255","RU","Svjaznoy OU"
"45.139.41.0","45.139.41.255","RU","UnitTelecom Ltd"
"45.139.52.0","45.139.53.255","RU","OOO Network of data-centers Selectel"
"45.139.55.0","45.139.55.255","RU","OOO Network of data-centers Selectel"
"45.139.108.0","45.139.111.255","RU","Internet Tekhnologii LLC"
"45.139.124.0","45.139.124.255","RU","Life Net LLC"
"45.139.125.0","45.139.125.255","RU","Aleshina Valentina Ivanovna"
"45.139.126.0","45.139.127.255","RU","OOO Network of data-centers Selectel"
"45.139.132.0","45.139.135.255","RU","Intelit Ltd"
"45.139.144.0","45.139.147.255","RU","Svyaztelecom LLC"
"45.139.168.0","45.139.171.255","RU","Internet Tekhnologii LLC"
"45.139.176.0","45.139.177.255","RU","Aleshina Valentina Ivanovna"
"45.139.178.0","45.139.178.255","RU","DDS Service LLC"
"45.139.179.0","45.139.179.255","RU","LLC Baxet"
"45.139.184.0","45.139.187.255","RU","Vpsville LLC"
"45.139.236.0","45.139.239.255","RU","Chernyshov Aleksandr Aleksandrovich"
"45.140.24.0","45.140.27.255","RU","Orgtechservice Ltd"
"45.140.52.0","45.140.55.255","RU","Navant LLC"
"45.140.60.0","45.140.60.255","RU","OOO Network of data-centers Selectel"
"45.140.62.0","45.140.64.255","RU","OOO Network of data-centers Selectel"
"45.140.72.0","45.140.75.255","RU","OOO Network of data-centers Selectel"
"45.140.76.0","45.140.76.255","RU","Comfortel Ltd."
"45.140.92.0","45.140.95.255","RU","JSC Redcom-lnternet"
"45.140.166.0","45.140.166.255","RU","Perviy TSOD LLC"
"45.140.167.0","45.140.167.255","RU","JSC The First"
"45.140.169.0","45.140.170.186","RU","LLC Baxet"
"45.140.170.188","45.140.170.255","RU","LLC Baxet"
"45.140.175.0","45.140.175.255","RU","OOO Network of data-centers Selectel"
"45.140.204.0","45.140.205.255","RU","QuadraNet"
"45.140.206.0","45.140.207.255","RU","UGB Hosting OU"
"45.141.76.0","45.141.76.255","RU","Beget LLC"
"45.141.80.0","45.141.83.255","RU","SilverCom.RU Ltd."
"45.141.84.0","45.141.84.255","RU","Media Land LLC"
"45.141.85.0","45.141.85.255","RU","UGB Hosting OU"
"45.141.86.0","45.141.86.255","RU","Media Land LLC"
"45.141.87.0","45.141.87.255","RU","IT Outsourcing LLC"
"45.141.92.0","45.141.92.255","RU","LVS CJSC"
"45.141.93.0","45.141.93.255","RU","R-line 1 LLC"
"45.141.94.0","45.141.94.255","RU","Company GENDALF LLC"
"45.141.100.0","45.141.101.255","RU","JSC Mediasoft ekspert"
"45.141.103.0","45.141.103.255","RU","JSC Mediasoft ekspert"
"45.141.184.0","45.141.184.255","RU","Datacheap Ltd."
"45.141.197.0","45.141.197.255","RU","TeleOka com"
"45.141.198.0","45.141.199.255","RU","BitWeb LLC"
"45.141.208.0","45.141.211.255","RU","Perviy TSOD LLC"
"45.142.32.0","45.142.35.255","RU","OOO Hosterov"
"45.142.36.0","45.142.36.255","RU","Cyber Wurx LLC"
"45.142.37.0","45.142.37.255","RU","Clouvider Limited"
"45.142.38.0","45.142.38.255","RU","8K Cloud Ltd"
"45.142.39.0","45.142.39.255","RU","Delovaya sreda LLC"
"45.142.72.0","45.142.75.255","RU","OOO Network of data-centers Selectel"
"45.142.120.0","45.142.120.255","RU","Mobin Ertebatat Zaman Company Ltd."
"45.142.208.0","45.142.208.255","RU","Vpsville LLC"
"45.142.209.0","45.142.210.255","RU","LLC Cloud Networks"
"45.142.211.0","45.142.211.255","RU","Vpsville LLC"
"45.142.246.0","45.142.246.255","RU","Misaka Network, Inc."
"45.142.252.0","45.142.253.255","RU","Aleshina Valentina Ivanovna"
"45.142.254.0","45.142.254.255","RU","OOO Network of data-centers Selectel"
"45.142.255.0","45.142.255.255","RU","BitWeb LLC"
"45.143.20.0","45.143.23.255","RU","Grand Ltd"
"45.143.84.0","45.143.87.255","RU","Internet Projects JSC"
"45.143.92.0","45.143.92.255","RU","RETN Limited"
"45.143.93.0","45.143.93.255","RU","JSC Mediasoft ekspert"
"45.143.94.0","45.143.95.255","RU","RETN Limited"
"45.143.136.0","45.143.139.255","RU","Garant-Park-Internet LLC"
"45.143.142.0","45.143.142.255","RU","OOO Network of data-centers Selectel"
"45.143.152.0","45.143.155.255","RU","Optibit LLC"
"45.143.166.0","45.143.167.255","RU","ITT Ltd."
"45.143.236.0","45.143.239.255","RU","Navant LLC"
"45.143.244.0","45.143.247.255","RU","Internet Tekhnologii LLC"
"45.144.1.0","45.144.1.255","RU","KINS JSC"
"45.144.2.0","45.144.3.255","RU","LLC Baxet"
"45.144.30.0","45.144.30.3","RU","Webhost LLC"
"45.144.30.5","45.144.31.255","RU","Webhost LLC"
"45.144.36.0","45.144.36.255","RU","Aleshina Valentina Ivanovna"
"45.144.37.0","45.144.37.255","RU","OOO Network of data-centers Selectel"
"45.144.41.0","45.144.43.255","RU","IPLUS LLC"
"45.144.64.0","45.144.67.255","RU","NTX Technologies s.r.o."
"45.144.168.0","45.144.171.255","RU","Internet Tekhnologii LLC"
"45.144.176.0","45.144.179.255","RU","LLC Baxet"
"45.144.220.0","45.144.223.255","RU","PromInkom LLC"
"45.145.0.0","45.145.0.255","RU","Alexhost Srl"
"45.145.1.0","45.145.1.255","RU","VDS-Telecom LLC."
"45.145.3.0","45.145.3.255","RU","RECONN LLC"
"45.145.53.0","45.145.53.255","RU","Optix Media"
"45.145.64.0","45.145.67.255","RU","Intercom LLC"
"45.145.88.0","45.145.89.255","RU","OOO Network of data-centers Selectel"
"45.145.91.0","45.145.91.255","RU","OOO Network of data-centers Selectel"
"45.145.116.0","45.145.119.255","RU","Aleshina Valentina Ivanovna"
"45.145.130.0","45.145.131.255","RU","UAB Rakrejus"
"45.145.168.0","45.145.168.255","RU","Petersburg Internet Network Hosting"
"45.145.169.0","45.145.170.255","RU","OOO Network of data-centers Selectel"
"45.145.171.0","45.145.171.255","RU","Petersburg Internet Network Hosting"
"45.146.24.0","45.146.25.255","RU","OOO Network of data-centers Selectel"
"45.146.26.0","45.146.26.255","RU","Clouvider Limited"
"45.146.27.0","45.146.27.255","RU","OOO Network of data-centers Selectel"
"45.146.40.0","45.146.40.255","RU","JSC Emergency Technical Center of Rosatom"
"45.146.41.0","45.146.41.255","RU","The Turner scientific research institute for child"
"45.146.42.0","45.146.42.255","RU","Airport Tolmachevo JSC"
"45.146.64.0","45.146.67.255","RU","Siberian Internet Company LLC"
"45.146.167.0","45.146.167.255","RU","3NT Solutions LLP"
"45.146.168.0","45.146.169.255","RU","OOO Network of data-centers Selectel"
"45.146.171.0","45.146.171.255","RU","OOO Network of data-centers Selectel"
"45.146.228.0","45.146.228.255","RU","Datrion LLC"
"45.146.229.0","45.146.229.255","RU","TALTEL LLC"
"45.146.230.0","45.146.231.255","RU","OOO Network of data-centers Selectel"
"45.147.0.0","45.147.0.255","RU","OOO Network of data-centers Selectel"
"45.147.2.0","45.147.3.255","RU","Yellow Fiber Networks"
"45.147.12.0","45.147.15.255","RU","OOO Network of data-centers Selectel"
"45.147.80.0","45.147.80.255","RU","State Educational Institution of Higher Profession"
"45.147.120.0","45.147.123.255","RU","OOO Post ltd"
"45.147.144.0","45.147.147.255","RU","Telecontact! LCC"
"45.147.162.0","45.147.163.255","RU","G-Core Labs S.A."
"45.147.168.0","45.147.171.255","RU","LLC Eximius"
"45.147.192.0","45.147.193.255","RU","Aleshina Valentina Ivanovna"
"45.147.194.0","45.147.195.255","RU","LLC Baxet"
"45.147.202.0","45.147.203.255","RU","Yellow Fiber Networks"
"45.147.252.0","45.147.252.255","RU","OOO Network of data-centers Selectel"
"45.147.253.0","45.147.253.255","RU","Lit-Tel LLC"
"45.147.254.0","45.147.255.255","RU","Yellow Fiber Networks"
"45.148.30.0","45.148.31.255","RU","Webdock.io ApS"
"45.148.124.0","45.148.124.255","RU","UAB Rakrejus"
"45.148.125.0","45.148.125.255","RU","DediPath"
"45.148.126.0","45.148.126.255","RU","Sharktech"
"45.148.127.0","45.148.127.255","RU","QuadraNet"
"45.148.167.0","45.148.167.255","RU","eServer s.r.o."
"45.148.232.0","45.148.233.255","RU","Global Layer B.V."
"45.148.234.0","45.148.235.255","RU","UGB Hosting OU"
"45.148.240.0","45.148.242.255","RU","OOO Network of data-centers Selectel"
"45.148.243.0","45.148.243.255","RU","RuaD-Group LLC"
"45.148.244.0","45.148.247.255","RU","Perviy TSOD LLC"
"45.149.40.0","45.149.43.255","RU","Sudak-Net LLC"
